total_rooms,total_bedrooms,population,households
5239.0,1045.0,2440.0,985.0
4232.0,624.0,2408.0,660.0
1312.0,267.0,922.0,255.0
3215.0,652.0,2066.0,636.0
1572.0,362.0,1351.0,359.0
2545.0,737.0,1468.0,699.0
3024.0,754.0,2357.0,743.0
1553.0,518.0,1988.0,474.0
1880.0,405.0,967.0,418.0
2343.0,415.0,1537.0,426.0
2115.0,352.0,1253.0,338.0
2683.0,436.0,1520.0,456.0
1759.0,404.0,1404.0,385.0
1387.0,238.0,890.0,264.0
1771.0,296.0,995.0,272.0
2072.0,349.0,1249.0,317.0
2141.0,597.0,2038.0,585.0
1324.0,267.0,687.0,264.0
1982.0,503.0,1426.0,502.0
2401.0,503.0,1155.0,456.0
1120.0,319.0,982.0,307.0
1250.0,331.0,1047.0,334.0
3803.0,898.0,1511.0,829.0
586.0,118.0,232.0,107.0
2000.0,310.0,880.0,294.0
3810.0,579.0,1818.0,590.0
2980.0,494.0,1370.0,481.0
4061.0,545.0,1623.0,527.0
5321.0,889.0,2932.0,896.0
3191.0,634.0,1718.0,611.0
2460.0,403.0,1277.0,395.0
3375.0,559.0,1754.0,554.0
2648.0,478.0,1160.0,452.0
2001.0,302.0,836.0,298.0
2343.0,377.0,1166.0,373.0
3554.0,528.0,1600.0,537.0
3642.0,557.0,1623.0,569.0
3715.0,575.0,1640.0,572.0
3675.0,613.0,1457.0,591.0
3486.0,507.0,1311.0,503.0
2840.0,395.0,1127.0,396.0
2146.0,298.0,852.0,296.0
2473.0,383.0,967.0,353.0
4231.0,617.0,1694.0,623.0
2287.0,347.0,1051.0,346.0
2879.0,403.0,1109.0,414.0
5321.0,967.0,1969.0,903.0
6368.0,1030.0,3281.0,1001.0
2663.0,430.0,1499.0,403.0
84.0,14.0,32.0,8.0
2956.0,393.0,1379.0,429.0
4021.0,701.0,1488.0,650.0
3414.0,434.0,1272.0,454.0
3112.0,435.0,1098.0,401.0
2356.0,330.0,937.0,326.0
4048.0,562.0,1637.0,541.0
2685.0,466.0,1359.0,476.0
2196.0,504.0,1215.0,477.0
4422.0,624.0,1936.0,625.0
1892.0,442.0,1015.0,404.0
1379.0,333.0,937.0,304.0
2439.0,554.0,1161.0,532.0
1863.0,355.0,1260.0,317.0
6623.0,1204.0,3193.0,1129.0
4890.0,653.0,2295.0,654.0
4526.0,830.0,2318.0,748.0
4105.0,637.0,2072.0,648.0
1488.0,312.0,972.0,283.0
1548.0,279.0,732.0,265.0
2637.0,462.0,965.0,415.0
3497.0,513.0,1839.0,544.0
2711.0,352.0,1305.0,368.0
1391.0,338.0,810.0,295.0
1189.0,281.0,577.0,264.0
1851.0,346.0,770.0,310.0
2178.0,477.0,1077.0,457.0
2662.0,464.0,1275.0,472.0
2485.0,437.0,1286.0,431.0
1139.0,328.0,665.0,290.0
3203.0,653.0,2072.0,691.0
3030.0,532.0,1668.0,509.0
768.0,195.0,529.0,184.0
5290.0,1054.0,2812.0,1021.0
4316.0,678.0,2286.0,665.0
3941.0,655.0,1897.0,670.0
2997.0,372.0,1323.0,372.0
1973.0,516.0,1112.0,501.0
3983.0,675.0,1568.0,638.0
4057.0,624.0,2204.0,643.0
2990.0,515.0,1849.0,497.0
2523.0,437.0,1377.0,450.0
3635.0,567.0,1779.0,543.0
1795.0,328.0,1014.0,322.0
2233.0,347.0,1162.0,355.0
3132.0,469.0,1646.0,478.0
2856.0,388.0,1212.0,362.0
3628.0,546.0,1922.0,544.0
1831.0,390.0,1347.0,389.0
3963.0,772.0,2104.0,743.0
3740.0,691.0,1724.0,638.0
3857.0,857.0,2328.0,830.0
3616.0,892.0,2257.0,821.0
2052.0,456.0,1173.0,432.0
3897.0,893.0,1992.0,693.0
5238.0,1083.0,3032.0,1065.0
3482.0,614.0,2227.0,641.0
2342.0,383.0,1290.0,394.0
1922.0,329.0,1030.0,353.0
2320.0,448.0,1434.0,452.0
5495.0,1141.0,2873.0,1004.0
2064.0,447.0,1265.0,400.0
3061.0,612.0,2396.0,640.0
1078.0,205.0,575.0,206.0
2307.0,452.0,1218.0,402.0
4097.0,838.0,2112.0,803.0
4166.0,713.0,2354.0,709.0
3473.0,563.0,2091.0,580.0
4781.0,831.0,2568.0,797.0
1138.0,228.0,725.0,219.0
1948.0,306.0,957.0,304.0
2053.0,418.0,1154.0,405.0
1162.0,196.0,563.0,178.0
1661.0,272.0,949.0,276.0
2079.0,343.0,1379.0,352.0
1549.0,325.0,885.0,299.0
2641.0,637.0,2413.0,619.0
6348.0,1615.0,4188.0,1497.0
3540.0,906.0,2898.0,876.0
1624.0,289.0,755.0,280.0
1434.0,391.0,1088.0,341.0
2298.0,567.0,1261.0,527.0
1461.0,302.0,986.0,314.0
2628.0,720.0,2276.0,649.0
1689.0,499.0,1260.0,453.0
2086.0,544.0,1356.0,462.0
2334.0,537.0,1662.0,535.0
1239.0,307.0,869.0,291.0
2303.0,612.0,1607.0,564.0
2939.0,437.0,1278.0,435.0
3401.0,509.0,1503.0,498.0
5195.0,1020.0,2539.0,988.0
2111.0,306.0,979.0,288.0
1851.0,344.0,764.0,339.0
1740.0,445.0,1158.0,412.0
1344.0,279.0,530.0,265.0
1454.0,247.0,635.0,236.0
3801.0,542.0,1992.0,526.0
2003.0,300.0,1172.0,318.0
923.0,136.0,420.0,130.0
1849.0,384.0,218.0,92.0
2979.0,583.0,316.0,124.0
2213.0,372.0,98.0,42.0
2146.0,361.0,197.0,76.0
2171.0,386.0,248.0,116.0
2484.0,460.0,309.0,144.0
1703.0,360.0,354.0,163.0
1684.0,359.0,454.0,209.0
1669.0,348.0,163.0,78.0
1382.0,242.0,141.0,66.0
2839.0,525.0,390.0,189.0
3824.0,559.0,241.0,106.0
1480.0,241.0,202.0,80.0
1703.0,294.0,409.0,174.0
2245.0,392.0,421.0,162.0
3005.0,574.0,385.0,150.0
1746.0,306.0,251.0,104.0
3729.0,614.0,365.0,152.0
2459.0,525.0,584.0,233.0
2369.0,469.0,510.0,213.0
2237.0,491.0,264.0,95.0
1602.0,426.0,751.0,257.0
2309.0,571.0,919.0,342.0
1347.0,444.0,825.0,303.0
1930.0,391.0,307.0,138.0
7689.0,1415.0,3264.0,1198.0
806.0,189.0,326.0,146.0
1048.0,262.0,493.0,184.0
1117.0,242.0,551.0,229.0
6501.0,1416.0,2954.0,1373.0
3436.0,755.0,1568.0,709.0
7635.0,1284.0,3096.0,1227.0
3471.0,753.0,1680.0,710.0
1280.0,281.0,523.0,266.0
2024.0,313.0,879.0,309.0
3949.0,717.0,1683.0,686.0
1127.0,,530.0,186.0
1654.0,299.0,787.0,299.0
2509.0,422.0,1037.0,389.0
3353.0,463.0,1417.0,447.0
10282.0,1333.0,3868.0,1300.0
771.0,108.0,315.0,111.0
2750.0,433.0,1161.0,428.0
1816.0,278.0,832.0,278.0
2104.0,370.0,745.0,314.0
3480.0,528.0,1432.0,532.0
2541.0,414.0,1276.0,405.0
1608.0,296.0,792.0,286.0
4552.0,639.0,2006.0,623.0
2028.0,255.0,781.0,251.0
4897.0,636.0,1931.0,616.0
1584.0,264.0,613.0,226.0
2807.0,459.0,1201.0,429.0
9137.0,1368.0,3667.0,1294.0
3605.0,576.0,1556.0,549.0
3869.0,887.0,2086.0,685.0
3323.0,499.0,1527.0,540.0
7173.0,1314.0,3526.0,1316.0
4223.0,672.0,1747.0,631.0
4664.0,644.0,2105.0,663.0
7277.0,1168.0,3507.0,1131.0
4812.0,1117.0,1985.0,1045.0
4384.0,778.0,1775.0,789.0
5558.0,1099.0,2717.0,1043.0
2253.0,416.0,1050.0,411.0
1449.0,228.0,670.0,232.0
4185.0,750.0,2147.0,706.0
3903.0,885.0,2313.0,804.0
493.0,89.0,189.0,94.0
4374.0,1039.0,2387.0,959.0
20214.0,3559.0,8361.0,3112.0
2901.0,631.0,1276.0,578.0
1292.0,307.0,647.0,249.0
1198.0,174.0,443.0,170.0
3819.0,550.0,1738.0,587.0
9003.0,1739.0,4445.0,1591.0
1851.0,352.0,1049.0,369.0
549.0,143.0,249.0,136.0
3813.0,871.0,1513.0,783.0
3418.0,514.0,1312.0,409.0
12259.0,1643.0,4819.0,1582.0
5094.0,729.0,1974.0,705.0
2615.0,485.0,1063.0,428.0
1419.0,261.0,706.0,269.0
907.0,176.0,463.0,190.0
2521.0,521.0,1390.0,477.0
3118.0,500.0,1405.0,519.0
3691.0,640.0,1758.0,603.0
4114.0,710.0,2268.0,716.0
4488.0,859.0,2114.0,805.0
3568.0,646.0,1714.0,590.0
3155.0,541.0,1630.0,540.0
1210.0,228.0,726.0,222.0
2531.0,461.0,1206.0,429.0
2094.0,358.0,1092.0,357.0
2019.0,394.0,1104.0,407.0
1297.0,259.0,765.0,240.0
653.0,120.0,407.0,146.0
1750.0,297.0,1012.0,315.0
1529.0,317.0,793.0,281.0
5927.0,1269.0,3369.0,1176.0
2069.0,312.0,889.0,299.0
4064.0,871.0,1847.0,859.0
2558.0,423.0,1149.0,403.0
410.0,117.0,706.0,112.0
5301.0,884.0,2335.0,831.0
2144.0,372.0,899.0,378.0
4145.0,691.0,1872.0,680.0
2544.0,431.0,1199.0,412.0
3888.0,890.0,1830.0,844.0
1475.0,403.0,943.0,363.0
2267.0,355.0,1140.0,369.0
3676.0,550.0,1572.0,510.0
1467.0,221.0,688.0,231.0
1106.0,195.0,505.0,187.0
1931.0,380.0,1271.0,377.0
4239.0,824.0,1729.0,794.0
1710.0,294.0,839.0,297.0
1931.0,445.0,1009.0,407.0
2289.0,450.0,1182.0,397.0
3403.0,661.0,1540.0,622.0
4059.0,730.0,1874.0,693.0
4786.0,799.0,2066.0,770.0
170.0,23.0,93.0,27.0
2691.0,598.0,964.0,373.0
1819.0,389.0,736.0,283.0
4126.0,903.0,723.0,266.0
868.0,178.0,44.0,21.0
10098.0,1545.0,701.0,254.0
8259.0,1409.0,845.0,353.0
2069.0,436.0,909.0,374.0
4570.0,906.0,2125.0,815.0
3758.0,717.0,1744.0,661.0
2220.0,511.0,912.0,449.0
2023.0,385.0,922.0,365.0
1511.0,328.0,791.0,320.0
2679.0,546.0,1424.0,529.0
1349.0,238.0,601.0,203.0
1666.0,351.0,816.0,316.0
383.0,92.0,202.0,72.0
1017.0,218.0,387.0,152.0
1291.0,283.0,582.0,242.0
3763.0,784.0,717.0,348.0
1955.0,398.0,294.0,122.0
1116.0,214.0,27.0,39.0
2534.0,557.0,638.0,244.0
1234.0,266.0,543.0,201.0
513.0,104.0,204.0,86.0
2149.0,456.0,965.0,419.0
3406.0,673.0,1567.0,617.0
1262.0,258.0,510.0,209.0
785.0,151.0,366.0,140.0
1334.0,261.0,597.0,222.0
1629.0,313.0,641.0,274.0
3127.0,664.0,1345.0,580.0
725.0,190.0,219.0,115.0
897.0,180.0,276.0,110.0
958.0,245.0,28.0,16.0
1597.0,301.0,632.0,262.0
3229.0,667.0,1501.0,582.0
1572.0,232.0,247.0,104.0
919.0,199.0,69.0,43.0
1127.0,225.0,215.0,85.0
1717.0,336.0,501.0,206.0
1944.0,394.0,384.0,172.0
5156.0,880.0,616.0,281.0
1214.0,254.0,723.0,236.0
1178.0,261.0,804.0,283.0
730.0,155.0,476.0,142.0
1248.0,278.0,770.0,250.0
4592.0,895.0,2769.0,838.0
1386.0,247.0,703.0,185.0
2881.0,514.0,1470.0,515.0
1797.0,332.0,905.0,313.0
2274.0,571.0,1167.0,504.0
2337.0,452.0,948.0,437.0
950.0,183.0,383.0,182.0
2862.0,772.0,1878.0,675.0
1157.0,297.0,2027.0,253.0
642.0,176.0,462.0,186.0
1342.0,547.0,844.0,484.0
917.0,224.0,666.0,220.0
1680.0,453.0,1570.0,435.0
3676.0,697.0,2653.0,682.0
1156.0,241.0,877.0,200.0
1166.0,250.0,976.0,244.0
201.0,44.0,130.0,24.0
131.0,28.0,89.0,31.0
4163.0,1242.0,3928.0,1076.0
3960.0,886.0,2807.0,838.0
1625.0,335.0,1212.0,327.0
2070.0,469.0,1851.0,467.0
3974.0,548.0,1398.0,528.0
2396.0,316.0,951.0,314.0
1650.0,210.0,557.0,211.0
9286.0,1269.0,3565.0,1238.0
9376.0,1181.0,3570.0,1107.0
3307.0,553.0,1269.0,529.0
2953.0,703.0,1406.0,580.0
1992.0,345.0,948.0,358.0
1806.0,322.0,709.0,298.0
1915.0,348.0,1060.0,376.0
1383.0,238.0,649.0,232.0
1707.0,276.0,660.0,269.0
2837.0,617.0,1393.0,595.0
4481.0,901.0,2398.0,823.0
2316.0,365.0,956.0,389.0
124.0,22.0,50.0,18.0
3747.0,651.0,2399.0,646.0
914.0,177.0,556.0,161.0
2189.0,423.0,866.0,389.0
1979.0,491.0,954.0,444.0
1586.0,283.0,675.0,305.0
1462.0,257.0,849.0,287.0
4251.0,848.0,2494.0,798.0
2275.0,469.0,1691.0,459.0
2341.0,418.0,1272.0,415.0
3153.0,623.0,1544.0,575.0
1380.0,269.0,598.0,262.0
1599.0,284.0,721.0,287.0
633.0,166.0,292.0,135.0
2527.0,461.0,1344.0,451.0
2215.0,351.0,771.0,311.0
1682.0,296.0,706.0,291.0
2468.0,380.0,1164.0,385.0
3014.0,494.0,1832.0,485.0
3306.0,680.0,1742.0,673.0
1198.0,251.0,1019.0,214.0
1468.0,298.0,1168.0,261.0
793.0,150.0,669.0,128.0
987.0,187.0,551.0,191.0
943.0,171.0,466.0,203.0
2074.0,476.0,911.0,420.0
3181.0,714.0,1603.0,706.0
2885.0,595.0,1509.0,590.0
4179.0,1081.0,2096.0,1013.0
2420.0,532.0,1383.0,469.0
1764.0,325.0,1094.0,353.0
2284.0,444.0,1425.0,405.0
2386.0,396.0,1176.0,374.0
4836.0,1368.0,3012.0,1240.0
1273.0,262.0,686.0,254.0
1577.0,272.0,880.0,284.0
3539.0,869.0,1987.0,859.0
2349.0,452.0,1479.0,425.0
2992.0,516.0,1521.0,507.0
1814.0,320.0,903.0,306.0
1371.0,236.0,715.0,227.0
5998.0,1320.0,3185.0,1199.0
2433.0,525.0,1466.0,517.0
2320.0,422.0,1358.0,415.0
2552.0,588.0,1840.0,551.0
2886.0,583.0,2327.0,577.0
1263.0,178.0,508.0,180.0
4487.0,754.0,2609.0,778.0
14281.0,2511.0,7540.0,2245.0
80.0,10.0,55.0,13.0
1858.0,366.0,1311.0,331.0
1231.0,216.0,841.0,199.0
3084.0,570.0,1753.0,449.0
5455.0,882.0,3015.0,858.0
2316.0,599.0,1829.0,532.0
1192.0,307.0,1013.0,283.0
2228.0,571.0,1697.0,530.0
2634.0,421.0,1376.0,406.0
10072.0,2043.0,5913.0,1909.0
3042.0,598.0,1720.0,551.0
2101.0,426.0,1150.0,377.0
2372.0,621.0,1647.0,612.0
1617.0,346.0,1153.0,385.0
3307.0,547.0,1738.0,457.0
9966.0,1517.0,5008.0,1492.0
1929.0,317.0,1237.0,316.0
2050.0,392.0,1153.0,336.0
2451.0,475.0,1785.0,456.0
2727.0,462.0,1691.0,448.0
2394.0,416.0,1291.0,381.0
12106.0,1913.0,5810.0,1717.0
2000.0,376.0,1361.0,388.0
2051.0,427.0,1466.0,425.0
3736.0,738.0,2021.0,640.0
7779.0,1835.0,3996.0,1765.0
6751.0,1153.0,3266.0,1134.0
3791.0,746.0,2258.0,672.0
13562.0,2057.0,7600.0,2086.0
1293.0,215.0,774.0,217.0
1430.0,273.0,872.0,283.0
352.0,62.0,184.0,57.0
256.0,34.0,101.0,28.0
2925.0,575.0,1921.0,501.0
3583.0,700.0,1587.0,719.0
5675.0,935.0,2834.0,865.0
5398.0,926.0,2672.0,864.0
266.0,42.0,136.0,40.0
575.0,73.0,318.0,88.0
1240.0,151.0,519.0,146.0
3196.0,444.0,1581.0,462.0
10223.0,1491.0,5205.0,1509.0
3797.0,850.0,2369.0,720.0
693.0,185.0,365.0,176.0
2999.0,439.0,1396.0,458.0
17978.0,3217.0,7305.0,2463.0
1864.0,271.0,1006.0,288.0
5187.0,934.0,2725.0,860.0
2807.0,501.0,1653.0,509.0
1839.0,324.0,871.0,307.0
2290.0,319.0,728.0,228.0
4157.0,586.0,2036.0,594.0
2620.0,396.0,1324.0,362.0
338.0,47.0,200.0,46.0
4741.0,835.0,2903.0,796.0
5364.0,1020.0,3754.0,936.0
2529.0,513.0,1504.0,426.0
2101.0,337.0,1061.0,348.0
9016.0,1486.0,4285.0,1457.0
1565.0,296.0,1142.0,328.0
6248.0,1249.0,3795.0,1128.0
7923.0,1470.0,4861.0,1385.0
932.0,153.0,711.0,172.0
2481.0,620.0,2411.0,552.0
559.0,139.0,532.0,137.0
1891.0,465.0,1693.0,416.0
1625.0,336.0,1046.0,320.0
2787.0,490.0,1684.0,467.0
4112.0,880.0,2821.0,857.0
4780.0,861.0,3043.0,766.0
713.0,142.0,476.0,142.0
919.0,208.0,724.0,235.0
2086.0,417.0,1501.0,395.0
1566.0,294.0,1056.0,279.0
2191.0,459.0,1564.0,450.0
3869.0,773.0,2500.0,726.0
2970.0,576.0,2156.0,558.0
3491.0,760.0,1920.0,669.0
9738.0,2130.0,4936.0,1840.0
10395.0,1799.0,6295.0,1855.0
10235.0,2238.0,5271.0,2094.0
3611.0,666.0,1869.0,649.0
2589.0,351.0,1109.0,360.0
5418.0,1005.0,2690.0,1088.0
3044.0,602.0,2541.0,564.0
722.0,178.0,770.0,165.0
2855.0,667.0,2453.0,624.0
6755.0,1017.0,2866.0,850.0
838.0,210.0,722.0,180.0
1731.0,404.0,1269.0,351.0
2472.0,618.0,2143.0,610.0
2076.0,517.0,1374.0,480.0
1196.0,294.0,1052.0,258.0
1755.0,446.0,1453.0,428.0
679.0,164.0,769.0,179.0
765.0,171.0,590.0,177.0
3586.0,959.0,2695.0,877.0
3239.0,849.0,2751.0,813.0
1739.0,478.0,1235.0,420.0
621.0,156.0,443.0,135.0
1786.0,287.0,939.0,278.0
2772.0,449.0,1685.0,461.0
701.0,131.0,356.0,125.0
1511.0,272.0,773.0,265.0
8207.0,1373.0,3887.0,1304.0
895.0,127.0,346.0,115.0
16431.0,2640.0,8222.0,2553.0
202.0,29.0,75.0,28.0
502.0,76.0,228.0,65.0
6538.0,955.0,2928.0,892.0
6964.0,1066.0,3240.0,1036.0
8136.0,1584.0,4976.0,1516.0
8010.0,1366.0,3920.0,1309.0
6450.0,1165.0,3716.0,1113.0
2949.0,473.0,1671.0,477.0
7626.0,1570.0,3823.0,1415.0
17470.0,2727.0,5964.0,1985.0
688.0,146.0,575.0,144.0
2397.0,400.0,1347.0,403.0
2191.0,324.0,1156.0,310.0
5846.0,1035.0,3258.0,1001.0
3776.0,580.0,1877.0,559.0
2857.0,421.0,1361.0,382.0
12837.0,1842.0,4636.0,1453.0
2678.0,394.0,1225.0,367.0
3964.0,524.0,1707.0,549.0
5600.0,848.0,2573.0,788.0
1171.0,235.0,659.0,216.0
2300.0,335.0,1001.0,311.0
3991.0,751.0,2317.0,657.0
3498.0,702.0,2372.0,672.0
4770.0,718.0,1985.0,662.0
1954.0,330.0,973.0,321.0
7538.0,1125.0,3450.0,1077.0
1159.0,209.0,523.0,159.0
826.0,138.0,440.0,134.0
6982.0,1371.0,5650.0,1195.0
6437.0,1298.0,2805.0,1205.0
3216.0,666.0,1363.0,629.0
4589.0,594.0,1660.0,595.0
7910.0,,3382.0,1176.0
11232.0,1791.0,4218.0,1644.0
1417.0,353.0,881.0,300.0
152.0,19.0,1275.0,20.0
321.0,64.0,214.0,67.0
17286.0,4952.0,9851.0,4616.0
5464.0,850.0,2400.0,836.0
3420.0,691.0,1502.0,656.0
18767.0,3032.0,8805.0,2723.0
3707.0,769.0,1938.0,658.0
2683.0,708.0,2047.0,636.0
3021.0,527.0,1580.0,533.0
6617.0,1118.0,3710.0,1087.0
13195.0,2696.0,6763.0,2437.0
13096.0,2208.0,6780.0,2180.0
9179.0,1361.0,4573.0,1294.0
8403.0,1240.0,3962.0,1150.0
4873.0,639.0,1947.0,568.0
18356.0,2537.0,8437.0,2342.0
972.0,212.0,773.0,219.0
3623.0,841.0,2721.0,766.0
8443.0,1744.0,4885.0,1470.0
337.0,55.0,115.0,49.0
1569.0,423.0,1123.0,369.0
7105.0,1447.0,4520.0,1333.0
10110.0,1761.0,5804.0,1703.0
9812.0,1914.0,5595.0,1729.0
11654.0,2100.0,7596.0,2127.0
11775.0,2031.0,6686.0,1911.0
2405.0,537.0,1594.0,517.0
5104.0,1026.0,3513.0,972.0
16884.0,2865.0,9509.0,2688.0
10002.0,1468.0,5439.0,1397.0
3236.0,502.0,1610.0,502.0
8302.0,1461.0,5155.0,1370.0
1611.0,239.0,275.0,84.0
21060.0,3366.0,9623.0,2812.0
56.0,7.0,39.0,14.0
1031.0,201.0,606.0,179.0
77.0,12.0,64.0,15.0
1265.0,230.0,621.0,173.0
1424.0,251.0,681.0,192.0
4198.0,805.0,1943.0,673.0
9911.0,1946.0,5145.0,1661.0
8476.0,1758.0,2711.0,1427.0
5528.0,1073.0,1674.0,918.0
5373.0,1079.0,1573.0,933.0
4210.0,920.0,1283.0,829.0
6323.0,1196.0,1984.0,1124.0
5783.0,1256.0,1990.0,1151.0
6484.0,1037.0,3295.0,1074.0
26322.0,4072.0,9360.0,3361.0
5156.0,941.0,2294.0,747.0
3659.0,650.0,1476.0,515.0
1869.0,356.0,1007.0,323.0
7401.0,1187.0,2826.0,839.0
939.0,187.0,557.0,190.0
2715.0,500.0,1540.0,464.0
1914.0,339.0,930.0,304.0
1771.0,293.0,935.0,279.0
1697.0,424.0,808.0,354.0
4174.0,851.0,1845.0,780.0
4934.0,929.0,2508.0,840.0
1810.0,386.0,931.0,355.0
2813.0,565.0,1345.0,488.0
4496.0,756.0,2044.0,695.0
5284.0,920.0,2703.0,729.0
1974.0,426.0,1276.0,408.0
4928.0,960.0,2132.0,853.0
4799.0,1035.0,1966.0,944.0
6305.0,1265.0,2489.0,1152.0
2381.0,454.0,1323.0,477.0
3318.0,759.0,2016.0,673.0
3465.0,703.0,2672.0,607.0
2108.0,496.0,1666.0,461.0
4173.0,804.0,2393.0,713.0
3196.0,576.0,1757.0,552.0
4249.0,922.0,2405.0,846.0
6907.0,1379.0,3665.0,1290.0
3173.0,678.0,2204.0,606.0
2876.0,576.0,1859.0,545.0
2248.0,427.0,1207.0,368.0
1161.0,235.0,640.0,210.0
6529.0,997.0,3464.0,1006.0
4345.0,865.0,2425.0,785.0
2591.0,486.0,1255.0,425.0
981.0,169.0,596.0,156.0
1229.0,236.0,581.0,190.0
4376.0,1003.0,2667.0,870.0
516.0,107.0,282.0,96.0
13288.0,2728.0,7235.0,2350.0
10145.0,2306.0,4776.0,1749.0
6859.0,1535.0,3405.0,1351.0
16010.0,2726.0,7139.0,2426.0
4573.0,928.0,2513.0,832.0
446.0,62.0,188.0,68.0
4097.0,813.0,2082.0,731.0
1652.0,316.0,725.0,233.0
1481.0,265.0,757.0,243.0
7722.0,1324.0,2975.0,1161.0
30450.0,5033.0,9419.0,3197.0
2744.0,428.0,1223.0,366.0
2569.0,431.0,1232.0,388.0
20391.0,3245.0,7132.0,2716.0
4952.0,1000.0,2912.0,943.0
3471.0,530.0,1541.0,502.0
2802.0,471.0,1155.0,421.0
1868.0,289.0,750.0,247.0
1972.0,352.0,964.0,317.0
1003.0,167.0,388.0,140.0
1585.0,247.0,510.0,181.0
108.0,18.0,43.0,17.0
270.0,42.0,120.0,42.0
21988.0,4055.0,8824.0,3252.0
30401.0,4957.0,13251.0,4339.0
9089.0,1413.0,3886.0,1243.0
1614.0,410.0,846.0,270.0
13724.0,2269.0,5860.0,1986.0
6112.0,890.0,2088.0,712.0
966.0,133.0,311.0,92.0
8278.0,1579.0,3062.0,1446.0
6807.0,1164.0,2703.0,1055.0
2094.0,316.0,937.0,277.0
1183.0,178.0,543.0,147.0
652.0,149.0,248.0,97.0
397.0,89.0,239.0,80.0
16148.0,3474.0,6159.0,3232.0
2281.0,426.0,894.0,430.0
2238.0,573.0,1190.0,507.0
4676.0,1096.0,2770.0,1057.0
6027.0,1148.0,3136.0,1036.0
3757.0,666.0,1693.0,654.0
2233.0,431.0,1024.0,399.0
4735.0,973.0,2306.0,904.0
4587.0,810.0,2233.0,765.0
1996.0,405.0,1270.0,400.0
2901.0,445.0,1414.0,475.0
5160.0,851.0,2344.0,781.0
3603.0,573.0,1644.0,515.0
3269.0,757.0,2328.0,705.0
2712.0,628.0,1519.0,629.0
3740.0,965.0,2011.0,824.0
9601.0,2401.0,4002.0,2106.0
4952.0,1062.0,1589.0,1024.0
3674.0,792.0,1498.0,758.0
3649.0,755.0,1717.0,696.0
7240.0,1410.0,2708.0,1240.0
2873.0,903.0,1094.0,659.0
6890.0,1702.0,3141.0,1451.0
5829.0,1309.0,2711.0,1118.0
7626.0,1704.0,2823.0,1554.0
5330.0,1529.0,2143.0,1107.0
3700.0,750.0,1171.0,695.0
10352.0,2007.0,3559.0,1689.0
1317.0,203.0,453.0,158.0
2228.0,472.0,653.0,350.0
6317.0,1335.0,2625.0,1094.0
10997.0,2205.0,5060.0,1949.0
2399.0,546.0,1726.0,542.0
2990.0,691.0,2108.0,660.0
2680.0,606.0,1728.0,527.0
3409.0,804.0,1939.0,739.0
701.0,130.0,434.0,110.0
4116.0,761.0,1714.0,717.0
3111.0,623.0,1000.0,508.0
2719.0,538.0,930.0,485.0
10886.0,2127.0,4266.0,1955.0
2604.0,443.0,978.0,417.0
3750.0,781.0,1594.0,785.0
1575.0,326.0,879.0,282.0
4624.0,852.0,2174.0,812.0
4227.0,658.0,1849.0,619.0
4775.0,886.0,1868.0,836.0
5320.0,974.0,1947.0,843.0
5876.0,1222.0,2992.0,1151.0
1254.0,312.0,715.0,301.0
1822.0,367.0,798.0,313.0
78.0,11.0,27.0,10.0
1999.0,497.0,1304.0,479.0
503.0,69.0,293.0,59.0
658.0,131.0,376.0,120.0
319.0,68.0,212.0,67.0
2307.0,525.0,1266.0,437.0
2009.0,469.0,820.0,381.0
6900.0,1238.0,1950.0,980.0
6.0,2.0,8.0,2.0
521.0,118.0,174.0,74.0
3459.0,640.0,1760.0,654.0
2277.0,498.0,1391.0,453.0
3197.0,632.0,1722.0,603.0
2793.0,722.0,1583.0,626.0
376.0,83.0,267.0,88.0
3915.0,672.0,1820.0,643.0
7804.0,1594.0,3297.0,1469.0
4549.0,916.0,2494.0,912.0
1495.0,429.0,865.0,342.0
3183.0,738.0,1820.0,647.0
553.0,100.0,215.0,82.0
4448.0,906.0,2736.0,843.0
3141.0,812.0,2589.0,721.0
1858.0,361.0,1632.0,310.0
2653.0,621.0,1967.0,598.0
5277.0,1070.0,657.0,276.0
324.0,63.0,158.0,39.0
10665.0,2161.0,1874.0,852.0
3460.0,711.0,658.0,255.0
2385.0,661.0,682.0,242.0
830.0,145.0,272.0,104.0
1016.0,219.0,443.0,169.0
1153.0,265.0,446.0,195.0
3166.0,682.0,1250.0,475.0
1294.0,272.0,457.0,199.0
489.0,82.0,183.0,74.0
1251.0,268.0,544.0,216.0
186.0,48.0,102.0,39.0
3730.0,827.0,1346.0,592.0
1187.0,255.0,442.0,179.0
11115.0,2257.0,4122.0,1653.0
549.0,109.0,209.0,90.0
1284.0,306.0,537.0,233.0
321.0,71.0,157.0,61.0
551.0,166.0,224.0,107.0
260.0,67.0,69.0,50.0
5293.0,1266.0,1201.0,599.0
12557.0,3098.0,2453.0,1232.0
3921.0,754.0,1902.0,665.0
4913.0,1395.0,2518.0,1132.0
2990.0,648.0,1280.0,532.0
7249.0,1882.0,4274.0,1621.0
3369.0,780.0,1315.0,584.0
1381.0,300.0,644.0,248.0
2233.0,471.0,919.0,388.0
3254.0,913.0,923.0,486.0
4332.0,868.0,1420.0,567.0
980.0,193.0,454.0,185.0
1540.0,364.0,610.0,268.0
4465.0,859.0,853.0,445.0
3648.0,1035.0,1687.0,581.0
